Steps,Policy/Entropy,Environment/Lesson,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
10000,3.295806,0.0,136.0,0.05299745,-1.0,-1.0,1.0
20000,3.295806,0.0,2757.5,0.05515273,-0.34440404176712036,-0.34440404176712036,1.0
30000,3.295804,0.0,3686.0,0.05545616,-1.0,-1.0,1.0
40000,3.2958066,0.0,3999.0,0.058453966,0.0,0.0,1.0
50000,3.2958064,0.0,1559.5,0.061298627,-0.21579521894454956,-0.21579521894454956,1.0
60000,3.2958047,0.0,3999.0,0.05482774,0.0,0.0,1.0
70000,3.295805,0.0,3129.75,0.052644003,0.2173372358083725,0.2173372358083725,1.0
80000,3.2958055,0.0,2046.25,0.049717303,-0.251862496137619,-0.251862496137619,1.0
90000,3.2958055,0.0,2816.5,0.0571817,0.2980161706606547,0.2980161706606547,1.0
100000,3.2958055,0.0,2448.0,0.05629767,-0.0748795469601949,-0.0748795469601949,1.0
110000,3.295804,0.0,3906.0,0.049383603,0.023251429200172424,0.023251429200172424,1.0
120000,3.2958045,0.0,3999.0,0.05668748,0.0,0.0,1.0
130000,3.2958038,0.0,3289.5,0.057534695,-0.5,-0.5,1.0
140000,3.2958043,0.0,3785.25,0.051618017,-0.5,-0.5,1.0
150000,3.2958064,0.0,3999.0,0.050233494,0.0,0.0,1.0
160000,3.2958047,0.0,2924.4,0.049523912,0.26862066984176636,0.26862066984176636,1.0
170000,3.2958055,0.0,2987.5,0.05603072,0.5056741237640381,0.5056741237640381,1.0
180000,3.2958074,0.0,3005.0,0.05559417,0.2485000044107437,0.2485000044107437,1.0
190000,3.2958055,0.0,1894.0,0.05656989,-0.75,-0.75,1.0
200000,3.295805,0.0,3291.4,0.059911612,0.17689967155456543,0.17689967155456543,1.0
210000,3.2958052,0.0,2224.6666666666665,0.054160725,-0.05068274339040121,-0.05068274339040121,1.0
220000,3.2958043,0.0,3999.0,0.05437445,0.0,0.0,1.0
230000,3.2958057,0.0,3999.0,0.05688574,0.0,0.0,1.0
240000,3.2958045,0.0,3086.3333333333335,0.0505419,0.2281179428100586,0.2281179428100586,1.0
250000,3.2958047,0.0,3288.3333333333335,0.052082397,-0.3333333333333333,-0.3333333333333333,1.0
260000,3.295804,0.0,3129.0,0.05349919,0.2174994945526123,0.2174994945526123,1.0
270000,3.2958064,0.0,3999.0,0.05578708,0.0,0.0,1.0
280000,3.295805,0.0,3999.0,0.053788703,0.0,0.0,1.0
290000,3.2958064,0.0,3623.5,0.05592091,-0.3333333333333333,-0.3333333333333333,1.0
300000,3.295805,0.0,3999.0,0.05586453,-1.0,-1.0,1.0
310000,3.2958064,0.0,3730.5,0.05630068,0.053666961193084714,0.053666961193084714,1.0
320000,3.2958035,0.0,2806.5,0.054832783,0.5961891412734985,0.5961891412734985,1.0
330000,3.2958057,0.0,3999.0,0.05469005,0.0,0.0,1.0
340000,3.295805,0.0,3063.5,0.060282562,0.23388394713401794,0.23388394713401794,1.0
350000,3.295806,0.0,3999.0,0.053965684,0.0,0.0,1.0
360000,3.2958055,0.0,3328.6,0.057907794,-0.06965031623840331,-0.06965031623840331,1.0
370000,3.2958052,0.0,3180.5,0.052363057,0.2046242356300354,0.2046242356300354,1.0
380000,3.295806,0.0,2977.25,0.056013662,0.2554875314235687,0.2554875314235687,1.0
390000,3.2958062,0.0,3284.3333333333335,0.061029978,0.1786097288131714,0.1786097288131714,1.0
400000,3.2958033,0.0,3232.0,0.05527084,0.19167856375376383,0.19167856375376383,1.0
410000,3.295805,0.0,3999.0,0.058349658,0.0,0.0,1.0
420000,3.295805,0.0,3371.0,0.052485455,-0.6666666666666666,-0.6666666666666666,1.0
430000,3.2958062,0.0,3509.25,0.055805445,0.12243038415908813,0.12243038415908813,1.0
440000,3.2958062,0.0,3020.6666666666665,0.05356088,0.24458734194437662,0.24458734194437662,1.0
450000,3.2958062,0.0,3999.0,0.059214927,0.0,0.0,1.0
460000,3.2958043,0.0,2429.0,0.05598868,-0.019637763500213623,-0.019637763500213623,1.0
470000,3.2958045,0.0,3450.0,0.050359547,0.17157602310180664,0.17157602310180664,1.0
480000,3.295806,0.0,2893.0,0.054093055,0.18432732423146567,0.18432732423146567,1.0
490000,3.2958062,0.0,3999.0,0.0517214,0.0,0.0,1.0
500000,3.2958045,0.0,3441.3333333333335,0.052610375,-0.3333333333333333,-0.3333333333333333,1.0
510000,3.295805,0.0,3128.0,0.05880551,0.21773303747177125,0.21773303747177125,1.0
520000,3.2917874,0.0,2210.3333333333335,0.053651825,-0.01585012674331665,-0.01585012674331665,1.0
530000,3.2892528,0.0,None,0.051100373,0.22683403889338175,0.22683403889338175,1.0
540000,3.2890375,0.0,3980.0,0.050748672,0.4994955360889435,0.4994955360889435,1.0
550000,3.2890713,0.0,3999.0,0.054367814,0.0,0.0,1.0
560000,3.288729,0.0,2743.6666666666665,0.0550203,0.3138330976168315,0.3138330976168315,1.0
570000,3.2891643,0.0,2973.375,0.055592917,-0.18009815897260392,-0.18009815897260392,1.0
580000,3.2890894,0.0,650.0,0.052601498,-0.5,-0.5,1.0
590000,3.2888343,0.0,1840.4,0.05235104,0.5395642161369324,0.5395642161369324,1.0
600000,3.288923,0.0,3946.3333333333335,0.052755646,0.0,0.0,1.0
610000,3.288657,0.0,3563.0,0.053940084,-0.11280747652053832,-0.11280747652053832,1.0
620000,3.2891865,0.0,3999.0,0.054334633,0.0,0.0,1.0
