Steps,Policy/Entropy,Environment/Lesson,Policy/Extrinsic Value Estimate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
10000,3.2958121,0.0,0.004475821,2999.0,0.4000000059604645,0.4000000059604645,1.0
20000,3.2958117,0.0,0.004187146,427.0,0.7643329165875912,0.7643329165875912,1.0
30000,3.295812,0.0,-0.0038666397,2548.6,0.8701859772205353,0.8701859772205353,1.0
40000,3.2958126,0.0,0.0021796229,2999.0,0.6000000163912773,0.6000000163912773,1.0
50000,3.295813,0.0,0.00015275706,2999.0,1.0500000193715096,1.0500000193715096,1.0
60000,3.2958124,0.0,-0.002036475,2332.0,0.8963551719983419,0.8963551719983419,1.0
70000,3.2958124,0.0,0.0038025542,2999.0,0.533333346247673,0.533333346247673,1.0
80000,3.2958121,0.0,0.0029045378,2999.0,0.7333333442608515,0.7333333442608515,1.0
90000,3.2958136,0.0,0.009308236,2999.0,0.600000012665987,0.600000012665987,1.0
100000,3.295812,0.0,0.0030647328,2806.25,0.8642741963267326,0.8642741963267326,1.0
110000,3.295813,0.0,0.005630251,2966.25,1.3610304482281208,1.3610304482281208,1.0
120000,3.295813,0.0,0.0019505647,2771.75,1.3758377470076084,1.3758377470076084,1.0
130000,3.2958128,0.0,0.0035538985,2474.25,0.896754577755928,0.896754577755928,1.0
140000,3.295812,0.0,0.006447503,2385.6666666666665,0.5500000156462193,0.5500000156462193,1.0
150000,3.2958124,0.0,0.006411262,2999.0,0.9333333571751913,0.9333333571751913,1.0
160000,3.2958124,0.0,0.002016509,2418.2,1.0420667193830013,1.0420667193830013,1.0
170000,3.2958126,0.0,0.007169974,2130.25,0.5980345457792282,0.5980345457792282,1.0
180000,3.295812,0.0,0.0015629636,1935.8333333333333,1.0371493577957154,1.0371493577957154,1.0
190000,3.2958124,0.0,0.0033427814,1862.5,2.9802322387695314e-09,2.9802322387695314e-09,1.0
200000,3.2958126,0.0,0.0055596703,2999.0,1.4500000178813934,1.4500000178813934,1.0
