Steps,Policy/Entropy,Environment/Lesson,Policy/Extrinsic Value Estimate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
10000,3.2957911,0.0,-0.08642452,2999.0,0.0,0.0,1.0
20000,3.2957928,0.0,-0.08223188,1382.0,0.13478155434131622,0.13478155434131622,1.0
30000,3.295792,0.0,-0.08589111,2413.0,0.19533333778381348,0.19533333778381348,1.0
40000,3.295793,0.0,-0.08247031,2598.8,0.16681542992591858,0.16681542992591858,1.0
50000,3.2957914,0.0,-0.081401855,1779.8,0.3386981288592021,0.3386981288592021,1.0
60000,3.295789,0.0,-0.084807985,2132.2,0.2889450669288635,0.2889450669288635,1.0
70000,3.2957938,0.0,-0.08149396,2030.4,-0.2874671369791031,-0.2874671369791031,1.0
80000,3.295793,0.0,-0.07953633,1901.2,0.35823945999145507,0.35823945999145507,1.0
90000,3.2957914,0.0,-0.076160215,2999.0,0.012908021608988443,0.012908021608988443,1.0
100000,3.2957933,0.0,-0.08128434,2375.8,0.20777174234390258,0.20777174234390258,1.0
110000,3.2957911,0.0,-0.07630951,2745.5,-0.19020721316337585,-0.19020721316337585,1.0
120000,3.2957923,0.0,-0.07354675,2999.0,0.0,0.0,1.0
130000,3.2957916,0.0,-0.08507779,2726.0,0.09105217456817627,0.09105217456817627,1.0
140000,3.29579,0.0,-0.08647002,2999.0,0.0,0.0,1.0
150000,3.2957923,0.0,-0.08220899,2444.75,0.18478240072727203,0.18478240072727203,1.0
160000,3.2957919,0.0,-0.08150335,2999.0,0.0,0.0,1.0
170000,3.2957966,0.0,-0.08086381,2504.6,0.20603275299072266,0.20603275299072266,1.0
180000,3.295793,0.0,-0.07820127,1867.4,0.03243743181228638,0.03243743181228638,1.0
190000,3.295791,0.0,-0.08056144,2938.0,0.013596614201863607,0.013596614201863607,1.0
200000,3.295791,0.0,-0.08370718,2165.0,-0.21272823214530945,-0.21272823214530945,1.0
210000,3.2957914,0.0,-0.08487113,2936.0,0.03159010410308838,0.03159010410308838,1.0
220000,3.2957935,0.0,-0.07509836,1537.5,0.03326526880264282,0.03326526880264282,1.0
230000,3.2957947,0.0,-0.08494419,2999.0,0.0,0.0,1.0
240000,3.295793,0.0,-0.078151226,2132.4,-0.010796952247619628,-0.010796952247619628,1.0
250000,3.2957919,0.0,-0.08181241,2930.25,-0.25,-0.25,1.0
260000,3.2957916,0.0,-0.07568956,2217.25,-0.05726747214794159,-0.05726747214794159,1.0
270000,3.2957904,0.0,-0.078413844,2781.25,-0.3333333333333333,-0.3333333333333333,1.0
280000,3.2957952,0.0,-0.08099222,2215.8,-0.0022666752338409424,-0.0022666752338409424,1.0
290000,3.2957904,0.0,-0.088947974,2960.5,-0.3333333333333333,-0.3333333333333333,1.0
300000,3.2957926,0.0,-0.0794265,2999.0,0.0,0.0,1.0
310000,3.2957928,0.0,-0.08088927,2999.0,0.0,0.0,1.0
320000,3.2957919,0.0,-0.08011134,2516.4,0.16085280179977418,0.16085280179977418,1.0
330000,3.2957926,0.0,-0.08227818,2871.0,0.04273530840873718,0.04273530840873718,1.0
340000,3.2957938,0.0,-0.084340386,2768.0,-0.25,-0.25,1.0
350000,3.2957888,0.0,-0.08066026,2999.0,0.0,0.0,1.0
360000,3.2957916,0.0,-0.08401541,2998.3333333333335,-0.3333333333333333,-0.3333333333333333,1.0
370000,3.2957923,0.0,-0.07689717,2451.6666666666665,0.1825087865193685,0.1825087865193685,1.0
380000,3.29579,0.0,-0.08035749,2121.5,-0.020478010177612305,-0.020478010177612305,1.0
390000,3.295791,0.0,-0.07841966,2999.0,0.0,0.0,1.0
400000,3.2957942,0.0,-0.08509864,2129.6666666666665,0.28974385062853497,0.28974385062853497,1.0
410000,3.2957928,0.0,-0.08346769,2219.2,0.25994253158569336,0.25994253158569336,1.0
420000,3.2957914,0.0,-0.08246834,2257.0,0.24736666679382324,0.24736666679382324,1.0
430000,3.2957904,0.0,-0.075300545,1746.2,0.1485818326473236,0.1485818326473236,1.0
440000,3.2957897,0.0,-0.08051673,2931.3333333333335,-0.25,-0.25,1.0
450000,3.2957935,0.0,-0.083449356,2065.8,-0.4,-0.4,1.0
460000,3.2957923,0.0,-0.08145771,2774.75,-0.25,-0.25,1.0
470000,3.2957923,0.0,-0.0790401,2409.2,-0.19442758560180665,-0.19442758560180665,1.0
480000,3.2957916,0.0,-0.08591859,2748.3333333333335,0.12541639804840088,0.12541639804840088,1.0
490000,3.2957897,0.0,-0.0826905,2716.0,0.07547566890716553,0.07547566890716553,1.0
500000,3.2957938,0.0,-0.07684286,2482.75,0.1720321774482727,0.1720321774482727,1.0
510000,3.29579,0.0,-0.08289921,2856.0,-0.3333333333333333,-0.3333333333333333,1.0
520000,3.288995,0.0,-0.069986984,2578.25,0.0,0.0,1.0
530000,3.2848809,0.0,-0.055493966,None,-0.5,-0.5,1.0
540000,3.28492,0.0,-0.055223916,2313.75,0.2783735036849976,0.2783735036849976,1.0
550000,3.2857351,0.0,-0.05365667,2202.8333333333335,-0.012149536609649658,-0.012149536609649658,1.0
560000,3.285853,0.0,-0.057490613,2085.75,-0.077251136302948,-0.077251136302948,1.0
570000,3.2859764,0.0,-0.05737396,2490.6666666666665,-0.25,-0.25,1.0
580000,3.2861414,0.0,-0.05413443,2380.6,-0.03349376916885376,-0.03349376916885376,1.0
590000,3.2856457,0.0,-0.057660386,2078.2,-0.0446006178855896,-0.0446006178855896,1.0
600000,3.2854455,0.0,-0.05465895,2999.0,0.0,0.0,1.0
610000,3.285155,0.0,-0.057530772,2999.0,0.0,0.0,1.0
620000,3.2854857,0.0,-0.057279468,2265.5,0.24450001120567322,0.24450001120567322,1.0
630000,3.2852178,0.0,-0.05734239,2062.6666666666665,0.028089662392934162,0.028089662392934162,1.0
640000,3.285398,0.0,-0.0550418,1875.0,0.2768115162849426,0.2768115162849426,1.0
650000,3.2857065,0.0,-0.058514643,2999.0,-0.3333333333333333,-0.3333333333333333,1.0
660000,3.285374,0.0,-0.056823157,2713.0,0.07153773307800293,0.07153773307800293,1.0
670000,3.2860677,0.0,-0.052984457,2999.0,0.0,0.0,1.0
680000,3.284958,0.0,-0.054711003,2999.0,0.0,0.0,1.0
690000,3.2854414,0.0,-0.054872114,2999.0,0.0,0.0,1.0
700000,3.2850397,0.0,-0.057495404,2999.0,0.0,0.0,1.0
710000,3.2856638,0.0,-0.05752717,2435.5,-0.1142517626285553,-0.1142517626285553,1.0
720000,3.2854958,0.0,-0.057955235,2462.75,-0.0570185661315918,-0.0570185661315918,1.0
730000,3.2854335,0.0,-0.055561565,2999.0,0.0,0.0,1.0
740000,3.285463,0.0,-0.05852052,1988.25,0.26952104568481444,0.26952104568481444,1.0
750000,3.2858398,0.0,-0.053826984,2567.75,0.14378170669078827,0.14378170669078827,1.0
760000,3.2862003,0.0,-0.059556615,1590.75,0.469322606921196,0.469322606921196,1.0
770000,3.2855635,0.0,-0.056775536,2403.0,0.19870666265487671,0.19870666265487671,1.0
780000,3.2856944,0.0,-0.057165433,2999.0,0.0,0.0,1.0
790000,3.2859066,0.0,-0.05729409,2999.0,0.0,0.0,1.0
800000,3.2858472,0.0,-0.05369369,2999.0,0.0,0.0,1.0
810000,3.2856586,0.0,-0.053949434,2999.0,0.0,0.0,1.0
820000,3.285001,0.0,-0.058501907,2268.6666666666665,0.18261569738388062,0.18261569738388062,1.0
830000,3.285493,0.0,-0.057681613,2999.0,0.0,0.0,1.0
840000,3.285662,0.0,-0.056983307,2134.4,-0.2,-0.2,1.0
850000,3.2848213,0.0,-0.0563752,2255.25,-0.0016533374786376954,-0.0016533374786376954,1.0
860000,3.285531,0.0,-0.05671243,2999.0,0.0,0.0,1.0
870000,3.2857454,0.0,-0.0551861,2999.0,0.0,0.0,1.0
880000,3.2852337,0.0,-0.05335478,2685.75,-0.25,-0.25,1.0
890000,3.2854,0.0,-0.05577494,2999.0,0.0,0.0,1.0
900000,3.285524,0.0,-0.05622676,2842.3333333333335,0.05229107538859049,0.05229107538859049,1.0
910000,3.286044,0.0,-0.054101694,2999.0,0.0,0.0,1.0
920000,3.2854462,0.0,-0.057015825,2699.25,0.13321181138356528,0.13321181138356528,1.0
930000,3.2855961,0.0,-0.057944935,2999.0,0.0,0.0,1.0
940000,3.2854986,0.0,-0.055740733,2999.0,0.0,0.0,1.0
950000,3.285407,0.0,-0.055769604,2999.0,0.0,0.0,1.0
960000,3.285937,0.0,-0.05734205,2751.3333333333335,0.0619085431098938,0.0619085431098938,1.0
970000,3.285846,0.0,-0.05554609,2552.0,0.14898179471492767,0.14898179471492767,1.0
980000,3.2857592,0.0,-0.05433037,2894.75,-0.25,-0.25,1.0
990000,3.2857184,0.0,-0.056592267,2048.75,-0.015533367792765299,-0.015533367792765299,1.0
1000000,3.285876,0.0,-0.05614629,1916.0,-0.0026888946692148843,-0.0026888946692148843,1.0
1010000,3.2859838,0.0,-0.055514704,2614.0,0.16043198108673096,0.16043198108673096,1.0
1020000,3.2862406,0.0,-0.056510054,2999.0,0.0,0.0,1.0
1030000,3.266585,0.0,-0.051765285,2508.8,-0.4,-0.4,1.0
1040000,3.2659664,0.0,-0.04183622,None,0.0,0.0,1.0
1050000,3.2655456,0.0,-0.040059254,2297.6666666666665,-0.11754066944122314,-0.11754066944122314,1.0
1060000,3.261179,0.0,-0.039185956,2999.0,0.0,0.0,1.0
1070000,3.2632437,0.0,-0.041066557,2999.0,0.0,0.0,1.0
1080000,3.2627056,0.0,-0.039694972,2999.0,0.0,0.0,1.0
1090000,3.2626355,0.0,-0.038702205,2373.8333333333335,-0.10473652680714925,-0.10473652680714925,1.0
1100000,3.2618735,0.0,-0.039647423,2999.0,0.0,0.0,1.0
1110000,3.2614734,0.0,-0.04005265,2289.75,0.23639993369579315,0.23639993369579315,1.0
1120000,3.2617137,0.0,-0.041406088,2665.5,0.14827199776967367,0.14827199776967367,1.0
1130000,3.2624178,0.0,-0.04092922,2999.0,0.0,0.0,1.0
1140000,3.2620282,0.0,-0.042516768,2190.5,0.2694903512795766,0.2694903512795766,1.0
1150000,3.2625453,0.0,-0.040622413,2999.0,0.0,0.0,1.0
1160000,3.2617486,0.0,-0.038686823,2999.0,0.0,0.0,1.0
1170000,3.2627437,0.0,-0.04008932,2743.2,0.0852581262588501,0.0852581262588501,1.0
1180000,3.2622194,0.0,-0.040097047,2399.0,-0.3333333333333333,-0.3333333333333333,1.0
1190000,3.2628677,0.0,-0.040502843,2814.5,0.06154203414916992,0.06154203414916992,1.0
1200000,3.2612355,0.0,-0.040178385,2010.6,0.3295056223869324,0.3295056223869324,1.0
1210000,3.26433,0.0,-0.038209192,2079.0,0.30664422114690143,0.30664422114690143,1.0
1220000,3.2619727,0.0,-0.040818553,2402.6,0.19880000352859498,0.19880000352859498,1.0
1230000,3.2638736,0.0,-0.04047385,2699.0,0.100025475025177,0.100025475025177,1.0
1240000,3.2627811,0.0,-0.040350035,2999.0,0.0,0.0,1.0
1250000,3.2638893,0.0,-0.039263822,2412.6666666666665,-0.3333333333333333,-0.3333333333333333,1.0
1260000,3.2606795,0.0,-0.03923186,2999.0,0.0,0.0,1.0
1270000,3.2628515,0.0,-0.041199166,2400.8,0.1993733286857605,0.1993733286857605,1.0
1280000,3.2627456,0.0,-0.039580632,2789.0,-0.5,-0.5,1.0
1290000,3.2633076,0.0,-0.040662043,2259.0,0.20556177695592245,0.20556177695592245,1.0
1300000,3.2624254,0.0,-0.040935893,2999.0,0.0,0.0,1.0
1310000,3.2619748,0.0,-0.04159425,2999.0,0.0,0.0,1.0
1320000,3.2622159,0.0,-0.04122513,2127.3333333333335,0.2905772527058919,0.2905772527058919,1.0
1330000,3.259573,0.0,-0.041669004,2646.8,-0.25,-0.25,1.0
1340000,3.2644656,0.0,-0.040994186,2999.0,0.0,0.0,1.0
1350000,3.2630632,0.0,-0.040211983,1709.142857142857,0.18085820972919464,0.18085820972919464,1.0
1360000,3.2614343,0.0,-0.039945435,2999.0,0.0,0.0,1.0
1370000,3.2631373,0.0,-0.04027065,2999.0,0.0,0.0,1.0
1380000,3.2598753,0.0,-0.040904842,2518.0,0.16028904914855957,0.16028904914855957,1.0
1390000,3.2631521,0.0,-0.04044891,2999.0,0.0,0.0,1.0
1400000,3.262728,0.0,-0.04103313,2213.0,0.006597363948822021,0.006597363948822021,1.0
1410000,3.2627773,0.0,-0.03972131,2474.4,0.17497204542160033,0.17497204542160033,1.0
1420000,3.26289,0.0,-0.03951779,2999.0,0.0,0.0,1.0
