Steps,Policy/Entropy,Environment/Lesson,Policy/Extrinsic Value Estimate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
290000,0.58871394,0.0,0.7826706,2102.5384615384614,0.39428000450134276,0.39428000450134276,1.0
300000,0.59054965,0.0,0.7176773,1481.4,-0.5,-0.5,1.0
310000,0.42039448,0.0,0.6525617,None,0.2890855550765991,0.2890855550765991,1.0
320000,0.41909835,0.0,0.5879549,2058.8333333333335,0.6606833537419637,0.6606833537419637,1.0
330000,0.59141195,0.0,0.52931553,1752.0,0.4883248880505562,0.4883248880505562,1.0
340000,0.519003,0.0,0.48102626,1058.2222222222222,0.8047442734241486,0.8047442734241486,1.0
350000,0.4578601,0.0,0.4450235,None,0.3196389973163605,0.3196389973163605,1.0
360000,0.44947162,0.0,0.4165941,1275.5,None,None,1.0
370000,0.57114255,0.0,0.39363256,899.9411764705883,0.7547049266951424,0.7547049266951424,1.0
380000,0.5069514,0.0,0.39938322,515.1578947368421,0.8071604989193104,0.8071604989193104,1.0
390000,0.5210011,0.0,0.37069032,618.5555555555555,0.9003681323745034,0.9003681323745034,1.0
400000,0.6244515,0.0,0.3945183,455.0,0.765027171687076,0.765027171687076,1.0
410000,0.57913274,0.0,0.4415349,269.5208333333333,0.8615508295120077,0.8615508295120077,1.0
420000,0.50627136,0.0,0.46234515,160.3918918918919,0.9091440083144547,0.9091440083144547,1.0
430000,0.45762473,0.0,0.46845517,150.93406593406593,0.9181228505402077,0.9181228505402077,1.0
440000,0.43016064,0.0,0.49219745,259.9310344827586,0.9034026452473232,0.9034026452473232,1.0
450000,0.46634477,0.0,0.4910619,100.6875,0.898997158107191,0.898997158107191,1.0
460000,0.5829585,0.0,0.49505645,66.7925925925926,0.9284825344880422,0.9284825344880422,1.0
470000,0.6500079,0.0,0.522905,52.614285714285714,0.9647769420996479,0.9647769420996479,1.0
480000,0.60943973,0.0,0.5513839,97.89189189189189,0.9334976432520316,0.9334976432520316,1.0
490000,0.65077925,0.0,0.5842386,123.6590909090909,0.9296958779179773,0.9296958779179773,1.0
500000,0.47758278,0.0,0.61146253,102.30827067669173,0.9624913675444466,0.9624913675444466,1.0
510000,0.47412336,0.0,0.6471946,52.2046511627907,0.9587327433082292,0.9587327433082292,1.0
520000,0.42997468,0.0,0.6644061,64.63235294117646,0.9606680794556935,0.9606680794556935,1.0
530000,0.5088642,0.0,0.6728708,75.13392857142857,0.9809701673619382,0.9809701673619382,1.0
540000,0.55377424,0.0,0.68924487,90.64444444444445,0.9200593805120837,0.9200593805120837,1.0
550000,0.5173908,0.0,0.7136613,42.355,0.9892845608611808,0.9892845608611808,1.0
560000,0.45690197,0.0,0.73296386,42.93454545454546,0.9837843793675416,0.9837843793675416,1.0
570000,0.4916791,0.0,0.7361992,37.84331797235023,0.9900318289225081,0.9900318289225081,1.0
580000,0.47170606,0.0,0.75351775,38.64874551971326,0.9844074431332674,0.9844074431332674,1.0
590000,0.47863537,0.0,0.76475537,36.79746835443038,0.9835824292533252,0.9835824292533252,1.0
600000,0.51083654,0.0,0.76466537,38.83490566037736,0.9797745126049693,0.9797745126049693,1.0
610000,0.47419202,0.0,0.7764397,29.91176470588235,0.9922029238288143,0.9922029238288143,1.0
620000,0.4976605,0.0,0.7932224,39.46938775510204,0.9832744768096341,0.9832744768096341,1.0
630000,0.4828852,0.0,0.79694426,38.625454545454545,0.9936489015271812,0.9936489015271812,1.0
