Steps,Policy/Entropy,Environment/Lesson,Policy/Extrinsic Value Estimate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
580000,3.2878191,0.0,-0.015641589,2771.5,-0.25,-0.25,1.0
590000,3.2879913,0.0,-0.01917597,2225.3333333333335,-0.17424741387367249,-0.17424741387367249,1.0
600000,3.2877045,0.0,-0.015262467,2213.8,0.1566048264503479,0.1566048264503479,1.0
610000,3.287928,0.0,-0.016413357,2999.0,0.2275540033976237,0.2275540033976237,1.0
620000,3.2880106,0.0,-0.013623601,2999.0,0.0,0.0,1.0
630000,3.2882628,0.0,-0.015291864,2401.8,0.19905333518981932,0.19905333518981932,1.0
640000,3.2881663,0.0,-0.0149451345,2371.2,0.24061667919158936,0.24061667919158936,1.0
650000,3.2876375,0.0,-0.012422859,2999.0,0.028012633323669434,0.028012633323669434,1.0
660000,3.2874637,0.0,-0.012645153,2999.0,0.0,0.0,1.0
670000,3.2878678,0.0,-0.015134657,2992.25,0.0030678113301595054,0.0030678113301595054,1.0
680000,3.2875607,0.0,-0.012458284,2999.0,0.0,0.0,1.0
690000,3.2874818,0.0,-0.0064676567,2999.0,0.0,0.0,1.0
700000,3.2874382,0.0,-0.0108046485,2520.5,-0.25,-0.25,1.0
710000,3.2878296,0.0,-0.018948887,2999.0,0.0,0.0,1.0
720000,3.2879717,0.0,-0.018528689,2401.5,0.19919930398464203,0.19919930398464203,1.0
730000,3.2879913,0.0,-0.010280358,2999.0,0.0,0.0,1.0
740000,3.2873032,0.0,-0.010498914,2999.0,0.0,0.0,1.0
750000,3.2877693,0.0,-0.0114128515,2999.0,0.0,0.0,1.0
760000,3.2873008,0.0,-0.013283139,2999.0,0.0,0.0,1.0
770000,3.287694,0.0,-0.0123487795,2525.4,0.0254075825214386,0.0254075825214386,1.0
780000,3.287561,0.0,-0.015518814,2999.0,0.17198218405246735,0.17198218405246735,1.0
790000,3.28777,0.0,-0.018083522,1743.8,0.09018508195877076,0.09018508195877076,1.0
800000,3.2876997,0.0,-0.014600192,2999.0,0.0,0.0,1.0
810000,3.2877455,0.0,-0.018379003,2776.0,0.055727869272232056,0.055727869272232056,1.0
820000,3.287915,0.0,-0.013399606,2926.5,0.024208098649978638,0.024208098649978638,1.0
830000,3.2880805,0.0,-0.011655238,2434.0,0.1883311072985331,0.1883311072985331,1.0
840000,3.2878027,0.0,-0.015160049,2581.2,-0.16313438415527343,-0.16313438415527343,1.0
850000,3.2883658,0.0,-0.014212561,2121.2,-0.25,-0.25,1.0
860000,3.288152,0.0,-0.017151322,2950.0,-0.6666666666666666,-0.6666666666666666,1.0
870000,3.2877893,0.0,-0.012997894,2653.3333333333335,0.08644798398017883,0.08644798398017883,1.0
880000,3.2874339,0.0,-0.013343873,2999.0,0.0,0.0,1.0
890000,3.2878757,0.0,-0.011529947,2999.0,0.0,0.0,1.0
900000,3.2873805,0.0,-0.012955741,2299.6,-0.5,-0.5,1.0
910000,3.2877383,0.0,-0.013751325,2015.0,0.1944400191307068,0.1944400191307068,1.0
920000,3.2878375,0.0,-0.017475097,2999.0,0.22248725096384683,0.22248725096384683,1.0
930000,3.28788,0.0,-0.021584388,2255.75,0.19815999269485474,0.19815999269485474,1.0
940000,3.2877214,0.0,-0.012507008,2999.0,0.0,0.0,1.0
950000,3.2878516,0.0,-0.019083815,2169.75,-0.04946734011173248,-0.04946734011173248,1.0
960000,3.2878904,0.0,-0.016261244,2024.5,0.32487642765045166,0.32487642765045166,1.0
970000,3.288057,0.0,-0.015750047,2999.0,0.0,0.0,1.0
