Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
9340000,3.0623705,58.716312056737586,-0.53092194,-0.6733653668846403,-0.6733653668846403,1.0
9350000,3.0518992,76.9171597633136,-0.5091139,-0.6401121320103752,-0.6401121320103752,1.0
9360000,3.0864434,63.56190476190476,-0.5255855,-0.6964142850467137,-0.6964142850467137,1.0
9370000,3.1047757,100.921875,-0.5075415,-0.6936115402441758,-0.6936115402441758,1.0
9380000,3.0899522,171.63095238095238,-0.5177293,-0.8197259026837637,-0.8197259026837637,1.0
9390000,3.0683947,86.66666666666667,-0.50919807,-0.5889472266038259,-0.5889472266038259,1.0
9400000,3.072612,67.8923076923077,-0.50294864,-0.6089180767536163,-0.6089180767536163,1.0
9410000,3.093793,75.69911504424779,-0.521017,-0.6646951342051008,-0.6646951342051008,1.0
9420000,3.0750988,89.14851485148515,-0.52307844,-0.7261191174095752,-0.7261191174095752,1.0
9430000,3.0797048,97.96774193548387,-0.5054427,-0.7400777197402456,-0.7400777197402456,1.0
9440000,3.054448,111.95419847328245,-0.5194523,-0.7182755729624333,-0.7182755729624333,1.0
9450000,3.0540295,53.615894039735096,-0.53654045,-0.7292635748717958,-0.7292635748717958,1.0
9460000,3.042017,47.67934782608695,-0.53841376,-0.7831244569109834,-0.7831244569109834,1.0
9470000,3.0779307,91.46280991735537,-0.5079089,-0.6484081960115277,-0.6484081960115277,1.0
9480000,3.1032186,95.69767441860465,-0.5126972,-0.7218482556731202,-0.7218482556731202,1.0
9490000,3.1190288,90.06,-0.50038654,-0.8405369985103607,-0.8405369985103607,1.0
9500000,3.1055489,196.98461538461538,-0.50470006,-0.7675929814577103,-0.7675929814577103,1.0
9510000,3.086733,93.1,-0.5289059,-0.7143896145395713,-0.7143896145395713,1.0
9520000,3.0637734,97.824,-0.5155891,-0.6251983990669251,-0.6251983990669251,1.0
9530000,3.0746453,91.53448275862068,-0.53663415,-0.8023719828704308,-0.8023719828704308,1.0
9540000,3.0964832,145.40740740740742,-0.50342596,-0.734805694863766,-0.734805694863766,1.0
9550000,3.070492,79.85123966942149,-0.52888465,-0.7058729485410159,-0.7058729485410159,1.0
9560000,3.071053,75.70769230769231,-0.51985395,-0.6651958022408813,-0.6651958022408813,1.0
9570000,3.0872898,58.62068965517241,-0.5293665,-0.7919995639635169,-0.7919995639635169,1.0
9580000,3.0918171,138.04597701149424,-0.5371307,-0.7822333327655134,-0.7822333327655134,1.0
9590000,3.0678391,95.07692307692308,-0.52094686,-0.7101940150953766,-0.7101940150953766,1.0
9600000,3.0655286,69.47619047619048,-0.52725965,-0.786654364968103,-0.786654364968103,1.0
9610000,3.0503922,80.75316455696202,-0.5586233,-0.8296547456632687,-0.8296547456632687,1.0
9620000,3.026543,47.42702702702703,-0.5371408,-0.6979713507600733,-0.6979713507600733,1.0
9630000,3.0300806,62.80346820809248,-0.5383039,-0.7696947992881599,-0.7696947992881599,1.0
9640000,3.034016,50.035714285714285,-0.5451801,-0.7557852043181049,-0.7557852043181049,1.0
9650000,3.0259664,48.01470588235294,-0.506156,-0.5695894603051391,-0.5695894603051391,1.0
9660000,3.049971,62.326530612244895,-0.5449791,-0.8115027031382999,-0.8115027031382999,1.0
9670000,3.083302,52.330708661417326,-0.5361067,-0.7958897629122096,-0.7958897629122096,1.0
9680000,3.1016903,78.88888888888889,-0.5172279,-0.7470830981160553,-0.7470830981160553,1.0
9690000,3.0987837,94.03191489361703,-0.52655756,-0.8407478712974711,-0.8407478712974711,1.0
9700000,3.0760279,159.4392523364486,-0.49560052,-0.6082331772162536,-0.6082331772162536,1.0
9710000,3.0744426,67.07692307692308,-0.54087186,-0.8465786321550353,-0.8465786321550353,1.0
9720000,3.0659416,81.56462585034014,-0.5466022,-0.7761568037831054,-0.7761568037831054,1.0
9730000,3.0842159,50.17829457364341,-0.5312003,-0.6629300030378195,-0.6629300030378195,1.0
9740000,3.0766058,162.0909090909091,-0.5047209,-0.782164942259076,-0.782164942259076,1.0
9750000,3.067997,48.470588235294116,-0.5133318,-0.6648168062963405,-0.6648168062963405,1.0
9760000,3.0591514,119.06422018348624,-0.50666994,-0.6708252287785942,-0.6708252287785942,1.0
9770000,3.0444434,65.1029411764706,-0.53011155,-0.7089624220834059,-0.7089624220834059,1.0
9780000,3.0504613,80.125,-0.5192214,-0.7141761052257874,-0.7141761052257874,1.0
9790000,3.0337334,81.97931034482758,-0.51930547,-0.7800734495294506,-0.7800734495294506,1.0
9800000,3.0494823,71.4927536231884,-0.5145236,-0.7264898505763732,-0.7264898505763732,1.0
9810000,3.0328717,66.29530201342281,-0.5119853,-0.676751350631585,-0.676751350631585,1.0
9820000,3.0373456,53.84049079754601,-0.5010262,-0.659220121255735,-0.659220121255735,1.0
9830000,3.0274162,64.89221556886227,-0.5340771,-0.7252107765860186,-0.7252107765860186,1.0
9840000,3.055563,66.54477611940298,-0.5064751,-0.6874350749734622,-0.6874350749734622,1.0
9850000,3.057642,62.261146496815286,-0.51565784,-0.6441222930410105,-0.6441222930410105,1.0
9860000,3.050596,73.05369127516778,-0.53103334,-0.7992261744185583,-0.7992261744185583,1.0
9870000,3.0612173,64.18032786885246,-0.51164156,-0.6897713156020056,-0.6897713156020056,1.0
9880000,3.0783873,85.96774193548387,-0.5072125,-0.6782908593454668,-0.6782908593454668,1.0
9890000,3.082482,52.86915887850467,-0.519344,-0.7764014027943121,-0.7764014027943121,1.0
9900000,3.0822577,136.4,-0.5164773,-0.7693221054579082,-0.7693221054579082,1.0
9910000,3.0589216,85.21875,-0.5357205,-0.8129765619523823,-0.8129765619523823,1.0
9920000,3.0195394,85.0670731707317,-0.5238392,-0.7933844509648114,-0.7933844509648114,1.0
9930000,3.018934,52.420212765957444,-0.5221875,-0.6923361693290954,-0.6923361693290954,1.0
9940000,3.0569239,61.83802816901409,-0.51848865,-0.7476468342290797,-0.7476468342290797,1.0
9950000,3.0549047,57.54237288135593,-0.5098786,-0.71257372932919,-0.71257372932919,1.0
9960000,3.0690703,53.68503937007874,-0.5226879,-0.7329259838644914,-0.7329259838644914,1.0
9970000,3.0749762,147.34831460674158,-0.51896733,-0.7424157308728507,-0.7424157308728507,1.0
9980000,3.0719926,108.80909090909091,-0.50678396,-0.6857788299655055,-0.6857788299655055,1.0
9990000,3.085937,90.67567567567568,-0.45225453,-0.5905602737648846,-0.5905602737648846,1.0
10000000,3.0713964,89.47524752475248,-0.5231446,-0.7652485294669282,-0.7652485294669282,1.0
10010000,3.0534778,94.35555555555555,-0.50447005,-0.6530851463773357,-0.6530851463773357,1.0
10020000,3.0168953,68.55026455026454,-0.527819,-0.7311402133532933,-0.7311402133532933,1.0
10030000,3.0546813,64.35537190082644,-0.5075882,-0.65383553701984,-0.65383553701984,1.0
10040000,3.071558,68.00869565217391,-0.4889963,-0.6531343470449033,-0.6531343470449033,1.0
10050000,3.0603704,127.06363636363636,-0.5217403,-0.7915386373346502,-0.7915386373346502,1.0
10060000,3.039786,53.6986301369863,-0.50827986,-0.6721342455034387,-0.6721342455034387,1.0
10070000,3.036356,50.9025974025974,-0.51015383,-0.6375444806241369,-0.6375444806241369,1.0
10080000,3.0568085,80.7910447761194,-0.5276963,-0.7915126859252133,-0.7915126859252133,1.0
10090000,3.0600367,89.12903225806451,-0.5264663,-0.6547915358697215,-0.6547915358697215,1.0
10100000,3.0539157,75.74418604651163,-0.50468445,-0.7107270775839339,-0.7107270775839339,1.0
10110000,3.0518794,90.80882352941177,-0.51847804,-0.7069176461766747,-0.7069176461766747,1.0
10120000,3.0413668,58.66197183098591,-0.5022166,-0.6979239427707564,-0.6979239427707564,1.0
10130000,3.025852,58.27167630057804,-0.5110905,-0.6196416209887907,-0.6196416209887907,1.0
10140000,3.048751,59.30921052631579,-0.5374039,-0.7771957273546019,-0.7771957273546019,1.0
10150000,3.0516074,73.56338028169014,-0.52705044,-0.8035112686560187,-0.8035112686560187,1.0
10160000,3.0286617,67.73469387755102,-0.5171232,-0.7288445599225103,-0.7288445599225103,1.0
10170000,3.05566,57.27272727272727,-0.4943308,-0.6699977436460051,-0.6699977436460051,1.0
10180000,3.0908127,131.02597402597402,-0.49209324,-0.7115296046984824,-0.7115296046984824,1.0
10190000,3.0644515,71.87610619469027,-0.5319651,-0.8599916665177596,-0.8599916665177596,1.0
10200000,3.073785,138.37,-0.52275676,-0.747432762926275,-0.747432762926275,1.0
10210000,3.0397558,63.40350877192982,-0.51563805,-0.6617508760669775,-0.6617508760669775,1.0
10220000,3.0438623,52.141891891891895,-0.48892415,-0.5581570451691646,-0.5581570451691646,1.0
10230000,3.0693693,92.27102803738318,-0.5022383,-0.6632640671055272,-0.6632640671055272,1.0
10240000,3.0705507,70.15652173913044,-0.50973105,-0.7570799988249074,-0.7570799988249074,1.0
10250000,3.0505896,95.26666666666667,-0.5213828,-0.7724090502375648,-0.7724090502375648,1.0
10260000,3.0748477,103.8586956521739,-0.5052935,-0.7722277174825254,-0.7722277174825254,1.0
10270000,3.086101,95.88157894736842,-0.49273294,-0.6850868424302653,-0.6850868424302653,1.0
10280000,3.062298,143.96703296703296,-0.48816842,-0.6385208787498894,-0.6385208787498894,1.0
10290000,3.0550244,86.3,-0.51077616,-0.7423420836528142,-0.7423420836528142,1.0
10300000,3.0520623,58.23076923076923,-0.51477754,-0.710246580788213,-0.710246580788213,1.0
10310000,3.0326812,94.65753424657534,-0.5115414,-0.715095578002281,-0.715095578002281,1.0
10320000,3.0495086,93.65254237288136,-0.52004015,-0.6853747938433264,-0.6853747938433264,1.0
10330000,3.0348043,59.67175572519084,-0.52284276,-0.7868297696113586,-0.7868297696113586,1.0
10340000,3.0438337,82.40677966101696,-0.5088803,-0.664779410642736,-0.664779410642736,1.0
10350000,3.0445945,107.55238095238096,-0.51165605,-0.7869485431504482,-0.7869485431504482,1.0
10360000,3.010651,49.60919540229885,-0.48604783,-0.5951605704852513,-0.5951605704852513,1.0
10370000,3.0150805,77.91447368421052,-0.49245217,-0.6458062525642546,-0.6458062525642546,1.0
10380000,3.0411222,69.64788732394366,-0.52184,-0.719374998774327,-0.719374998774327,1.0
10390000,3.03735,62.297872340425535,-0.502583,-0.7311804962496385,-0.7311804962496385,1.0
10400000,3.0385232,82.24812030075188,-0.5049165,-0.7150996219842953,-0.7150996219842953,1.0
10410000,3.0225565,78.6231884057971,-0.5052723,-0.6391235516555067,-0.6391235516555067,1.0
10420000,3.01541,53.45348837209303,-0.5064791,-0.6658716770265832,-0.6658716770265832,1.0
10430000,3.0271435,54.26451612903226,-0.49916643,-0.6113577906961565,-0.6113577906961565,1.0
10440000,3.029277,61.49315068493151,-0.51461935,-0.7949921231563777,-0.7949921231563777,1.0
10450000,3.0293198,74.06206896551724,-0.48934776,-0.5803620691957145,-0.5803620691957145,1.0
10460000,3.0667903,104.34736842105264,-0.5011078,-0.7273131596414666,-0.7273131596414666,1.0
10470000,3.0452511,58.6865671641791,-0.5055377,-0.6279272379270241,-0.6279272379270241,1.0
10480000,3.0331233,96.53658536585365,-0.48838195,-0.6028004094837157,-0.6028004094837157,1.0
10490000,3.025198,74.52348993288591,-0.5132999,-0.7342473336060842,-0.7342473336060842,1.0
10500000,3.0457757,58.0763358778626,-0.5180297,-0.6934303843058073,-0.6934303843058073,1.0
10510000,3.0286195,88.05442176870748,-0.50039715,-0.6744238097651475,-0.6744238097651475,1.0
10520000,3.0206962,61.41614906832298,-0.5108092,-0.6903816776246018,-0.6903816776246018,1.0
10530000,3.061545,68.52212389380531,-0.4909189,-0.5768566363680679,-0.5768566363680679,1.0
10540000,3.0603333,71.0,-0.50040233,-0.7304536034395029,-0.7304536034395029,1.0
10550000,3.0487232,144.09278350515464,-0.48567,-0.6913474220590493,-0.6913474220590493,1.0
10560000,2.996771,57.15028901734104,-0.51988626,-0.7462508668100214,-0.7462508668100214,1.0
10570000,3.0285962,57.94701986754967,-0.524865,-0.7623602641339333,-0.7623602641339333,1.0
10580000,3.06243,55.2890625,-0.4897829,-0.6105281263589859,-0.6105281263589859,1.0
10590000,3.0456467,69.63025210084034,-0.5101782,-0.7340162495772043,-0.7340162495772043,1.0
10600000,3.078117,140.7,-0.4887858,-0.7348746853538707,-0.7348746853538707,1.0
10610000,3.0709798,131.57831325301206,-0.4774521,-0.5919216943074421,-0.5919216943074421,1.0
10620000,3.048563,99.2090909090909,-0.49644247,-0.646249998699535,-0.646249998699535,1.0
10630000,3.0457757,56.92948717948718,-0.50796294,-0.6803756405909857,-0.6803756405909857,1.0
10640000,3.055094,86.27472527472527,-0.49221948,-0.7369659339988625,-0.7369659339988625,1.0
10650000,3.0438666,99.74452554744525,-0.4967882,-0.6170746381732001,-0.6170746381732001,1.0
10660000,3.0569336,79.3913043478261,-0.4960757,-0.6152697383311757,-0.6152697383311757,1.0
10670000,3.065496,76.1747572815534,-0.4925119,-0.6706864069966436,-0.6706864069966436,1.0
10680000,3.08973,108.14285714285714,-0.5007813,-0.7443346144297184,-0.7443346144297184,1.0
10690000,3.118047,239.75,-0.42244378,-0.9002350002527237,-0.9002350002527237,1.0
10700000,3.057698,134.16346153846155,-0.48121804,-0.5876312502301656,-0.5876312502301656,1.0
10710000,3.0747588,62.9390243902439,-0.494128,-0.7079603642952151,-0.7079603642952151,1.0
10720000,3.067987,183.2905982905983,-0.49054757,-0.6645836192986061,-0.6645836192986061,1.0
10730000,3.0456696,63.023809523809526,-0.5035625,-0.6996452396824246,-0.6996452396824246,1.0
10740000,3.0462165,78.90816326530613,-0.4752191,-0.5571116221071494,-0.5571116221071494,1.0
10750000,3.0712836,105.17391304347827,-0.5008603,-0.8025653846971281,-0.8025653846971281,1.0
10760000,3.0185323,99.34959349593495,-0.49059612,-0.6109796733390994,-0.6109796733390994,1.0
10770000,3.0176268,80.34532374100719,-0.48850814,-0.6676588646063568,-0.6676588646063568,1.0
10780000,3.0456648,73.21649484536083,-0.50366694,-0.691854642224066,-0.691854642224066,1.0
10790000,3.0343328,110.2892561983471,-0.5037927,-0.7340408340096474,-0.7340408340096474,1.0
10800000,3.0281463,78.08661417322834,-0.5107367,-0.7645141726403725,-0.7645141726403725,1.0
10810000,3.0147483,63.49640287769784,-0.5169484,-0.7130050354724308,-0.7130050354724308,1.0
10820000,2.988069,65.73099415204679,-0.50750184,-0.6965236838100947,-0.6965236838100947,1.0
10830000,2.9890707,52.911949685534594,-0.49982166,-0.6743415148003297,-0.6743415148003297,1.0
10840000,2.9929175,62.177215189873415,-0.5005446,-0.608951585579522,-0.608951585579522,1.0
10850000,2.995276,57.94155844155844,-0.49416828,-0.6247610418827503,-0.6247610418827503,1.0
10860000,3.0360744,63.35245901639344,-0.4724446,-0.6401844249397027,-0.6401844249397027,1.0
10870000,3.029944,108.32520325203252,-0.5123874,-0.7183685490200596,-0.7183685490200596,1.0
10880000,3.033166,54.779411764705884,-0.49167335,-0.6602781485628199,-0.6602781485628199,1.0
10890000,3.038311,65.1015625,-0.5000964,-0.6596124019733695,-0.6596124019733695,1.0
10900000,3.0433066,153.03296703296704,-0.49408126,-0.6530342738280136,-0.6530342738280136,1.0
10910000,3.0283363,91.04347826086956,-0.5191358,-0.7767478448563608,-0.7767478448563608,1.0
10920000,3.0219324,75.83969465648855,-0.5004019,-0.6953782430131927,-0.6953782430131927,1.0
10930000,2.9943004,70.25,-0.48001385,-0.6263927101261086,-0.6263927101261086,1.0
10940000,3.0066102,57.891891891891895,-0.50608164,-0.7305189193906011,-0.7305189193906011,1.0
10950000,3.0297232,71.62773722627738,-0.5051624,-0.6798310218936335,-0.6798310218936335,1.0
10960000,3.0030441,59.729729729729726,-0.49274942,-0.730289526485108,-0.730289526485108,1.0
10970000,3.0123215,84.86428571428571,-0.52922904,-0.8148725007261549,-0.8148725007261549,1.0
10980000,3.0042925,67.6,-0.51196694,-0.7738003325462341,-0.7738003325462341,1.0
10990000,3.0628688,88.98913043478261,-0.4886929,-0.592428493884302,-0.592428493884302,1.0
11000000,3.01901,66.97826086956522,-0.5035253,-0.6363777392101984,-0.6363777392101984,1.0
11010000,3.0057783,86.55072463768116,-0.49105862,-0.6677974665510482,-0.6677974665510482,1.0
11020000,3.0231452,55.184397163120565,-0.51168007,-0.745180495664583,-0.745180495664583,1.0
11030000,2.995909,73.7089552238806,-0.476717,-0.5532779853735397,-0.5532779853735397,1.0
11040000,2.9912531,81.41780821917808,-0.51572245,-0.7952972593372816,-0.7952972593372816,1.0
11050000,3.0359867,60.84615384615385,-0.5214593,-0.7391711528484638,-0.7391711528484638,1.0
11060000,3.034233,82.17757009345794,-0.49004728,-0.683229439169447,-0.683229439169447,1.0
11070000,3.01549,71.98540145985402,-0.49187607,-0.6506328456593256,-0.6506328456593256,1.0
11080000,3.0262,105.60162601626017,-0.5071478,-0.7164117911966835,-0.7164117911966835,1.0
11090000,3.0563498,88.24675324675324,-0.4669737,-0.5855246751339405,-0.5855246751339405,1.0
11100000,3.0186734,91.92537313432835,-0.5133281,-0.7635096285078261,-0.7635096285078261,1.0
11110000,2.9930887,54.3974358974359,-0.49932516,-0.6268677411540862,-0.6268677411540862,1.0
11120000,3.0493884,60.40350877192982,-0.49801478,-0.6851070167725546,-0.6851070167725546,1.0
11130000,3.034294,109.56666666666666,-0.49137604,-0.6782727271072135,-0.6782727271072135,1.0
11140000,3.0735984,75.69736842105263,-0.47373828,-0.68477894601069,-0.68477894601069,1.0
11150000,3.097416,225.75,-0.45937142,-0.7456843140078526,-0.7456843140078526,1.0
11160000,3.0533824,71.89473684210526,-0.4883936,-0.6639057893502085,-0.6639057893502085,1.0
11170000,3.0114121,121.24193548387096,-0.4850863,-0.5735745953936731,-0.5735745953936731,1.0
11180000,2.996891,83.42068965517241,-0.51419157,-0.725312420006456,-0.725312420006456,1.0
11190000,3.00841,56.22222222222222,-0.5193637,-0.7525787579467873,-0.7525787579467873,1.0
11200000,3.0441551,73.20560747663552,-0.49990067,-0.6462546748535656,-0.6462546748535656,1.0
11210000,3.0295231,62.28169014084507,-0.5121395,-0.733090493041025,-0.733090493041025,1.0
11220000,3.0577388,122.86516853932584,-0.489907,-0.6080269672897425,-0.6080269672897425,1.0
11230000,3.0141716,96.12230215827338,-0.47661296,-0.5550341717630839,-0.5550341717630839,1.0
11240000,2.997151,58.234482758620686,-0.4985687,-0.6837448288654459,-0.6837448288654459,1.0
11250000,3.0124893,69.5034965034965,-0.48612943,-0.5815566428057797,-0.5815566428057797,1.0
11260000,3.029964,73.52100840336135,-0.49363923,-0.6814344530346013,-0.6814344530346013,1.0
11270000,3.0329473,79.1875,-0.50703,-0.7862517849675247,-0.7862517849675247,1.0
11280000,3.0123453,85.93525179856115,-0.49547702,-0.5336942432595672,-0.5336942432595672,1.0
11290000,3.0235386,71.16806722689076,-0.50014144,-0.6344508354862531,-0.6344508354862531,1.0
11300000,3.0262048,85.98130841121495,-0.48988378,-0.6053089696281361,-0.6053089696281361,1.0
11310000,3.003561,101.10169491525424,-0.49990827,-0.6115470377065367,-0.6115470377065367,1.0
11320000,3.0186348,70.78740157480316,-0.52391344,-0.6418363316915929,-0.6418363316915929,1.0
11330000,3.0360253,73.41666666666667,-0.4824305,-0.5427494769295057,-0.5427494769295057,1.0
11340000,2.9978006,86.82758620689656,-0.50181556,-0.5573048653701941,-0.5573048653701941,1.0
11350000,2.9747016,51.53142857142857,-0.50253546,-0.5671014298711504,-0.5671014298711504,1.0
11360000,2.9666102,84.51973684210526,-0.4597879,-0.37667598614567205,-0.37667598614567205,1.0
11370000,2.994714,49.81609195402299,-0.5222922,-0.5761028744023422,-0.5761028744023422,1.0
11380000,3.043039,75.7,-0.53427,-0.7783249994119008,-0.7783249994119008,1.0
11390000,3.0498214,85.08235294117647,-0.5282165,-0.7911575568276782,-0.7911575568276782,1.0
11400000,3.0405655,146.28,-0.51551646,-0.7681267664890097,-0.7681267664890097,1.0
11410000,3.0275586,80.37931034482759,-0.49460968,-0.5872745688619285,-0.5872745688619285,1.0
11420000,3.0045743,84.74814814814815,-0.5131669,-0.6674755546781752,-0.6674755546781752,1.0
11430000,3.0324905,75.92537313432835,-0.50657946,-0.6156974059564096,-0.6156974059564096,1.0
11440000,3.0132768,91.5603448275862,-0.5098211,-0.6878134774125141,-0.6878134774125141,1.0
11450000,3.0099733,69.35833333333333,-0.51052594,-0.6703814041516012,-0.6703814041516012,1.0
11460000,3.024467,59.24576271186441,-0.524523,-0.7126889829918489,-0.7126889829918489,1.0
11470000,2.9937367,91.52985074626865,-0.5146801,-0.6698932325033317,-0.6698932325033317,1.0
11480000,3.0123532,81.28472222222223,-0.50194293,-0.5981892343196604,-0.5981892343196604,1.0
11490000,3.0376265,82.84466019417475,-0.5114803,-0.636039905823194,-0.636039905823194,1.0
11500000,3.0108848,107.88073394495413,-0.48973674,-0.6304712963325007,-0.6304712963325007,1.0
11510000,3.0252624,55.96694214876033,-0.51727945,-0.6895475421772629,-0.6895475421772629,1.0
11520000,3.0505493,115.25316455696202,-0.47675323,-0.6463677204107936,-0.6463677204107936,1.0
11530000,3.0010843,65.43396226415095,-0.50055116,-0.570694618964497,-0.570694618964497,1.0
11540000,3.007823,98.6793893129771,-0.4863331,-0.6114782436203411,-0.6114782436203411,1.0
11550000,3.0095751,71.2536231884058,-0.50928617,-0.7400507296341053,-0.7400507296341053,1.0
11560000,3.0035262,64.93442622950819,-0.48918968,-0.5912831958200111,-0.5912831958200111,1.0
11570000,3.0141213,46.214814814814815,-0.49453962,-0.5161569859175121,-0.5161569859175121,1.0
11580000,3.0520058,150.3012048192771,-0.47984192,-0.6958006097049247,-0.6958006097049247,1.0
11590000,3.0259078,96.18548387096774,-0.5362703,-0.7668016144344884,-0.7668016144344884,1.0
11600000,3.0310657,79.67289719626169,-0.49666154,-0.667425924429187,-0.667425924429187,1.0
11610000,3.055557,120.89873417721519,-0.4763755,-0.5780102587663211,-0.5780102587663211,1.0
11620000,3.0012612,87.31746031746032,-0.48601532,-0.5885654773030963,-0.5885654773030963,1.0
11630000,3.013912,64.43511450381679,-0.52199435,-0.741179387988025,-0.741179387988025,1.0
11640000,2.996943,83.93877551020408,-0.5035629,-0.5860523792351184,-0.5860523792351184,1.0
11650000,3.0319865,83.86,-0.52498025,-0.7008994996547699,-0.7008994996547699,1.0
11660000,3.0000906,95.92857142857143,-0.5093651,-0.6830940473647344,-0.6830940473647344,1.0
11670000,3.0031786,59.32876712328767,-0.50441355,-0.5968027396561348,-0.5968027396561348,1.0
11680000,2.9852157,57.14193548387097,-0.52526605,-0.6780732247137254,-0.6780732247137254,1.0
11690000,3.0350976,86.88524590163935,-0.5188898,-0.7732113842072526,-0.7732113842072526,1.0
11700000,3.0446563,68.90291262135922,-0.49168727,-0.6477377449764925,-0.6477377449764925,1.0
11710000,3.0556734,47.07446808510638,-0.4883615,-0.6010163150335613,-0.6010163150335613,1.0
11720000,3.0695539,216.75409836065575,-0.47644868,-0.6079409865082287,-0.6079409865082287,1.0
11730000,3.017184,142.91836734693877,-0.5004823,-0.6815309303323018,-0.6815309303323018,1.0
11740000,3.0567486,106.3,-0.49117687,-0.586988570860454,-0.586988570860454,1.0
11750000,2.9895039,89.08227848101266,-0.5254491,-0.6931239062885068,-0.6931239062885068,1.0
11760000,2.9899123,57.0763358778626,-0.51124245,-0.5890908377771159,-0.5890908377771159,1.0
11770000,3.0459032,64.57843137254902,-0.5142974,-0.8024099002970327,-0.8024099002970327,1.0
11780000,3.013528,88.95238095238095,-0.50197625,-0.6467833316160573,-0.6467833316160573,1.0
11790000,2.9643688,101.67460317460318,-0.47953004,-0.6216031068055204,-0.6216031068055204,1.0
11800000,2.9406416,56.5919540229885,-0.47460088,-0.6101068957098599,-0.6101068957098599,1.0
11810000,2.983197,56.72463768115942,-0.47379738,-0.5373706523922906,-0.5373706523922906,1.0
11820000,2.9956417,74.15966386554622,-0.5085711,-0.6986100848983315,-0.6986100848983315,1.0
11830000,2.9993718,103.77876106194691,-0.46844482,-0.6643853978773134,-0.6643853978773134,1.0
11840000,2.980937,85.1,-0.50241375,-0.7091141661008199,-0.7091141661008199,1.0
11850000,2.9972224,63.263636363636365,-0.48037103,-0.6406193692404945,-0.6406193692404945,1.0
11860000,3.0104678,75.91596638655462,-0.46989906,-0.5474823522968453,-0.5474823522968453,1.0
11870000,3.020786,100.95744680851064,-0.49385285,-0.7211618282461679,-0.7211618282461679,1.0
11880000,2.9911835,75.77692307692308,-0.50223243,-0.6700969219207764,-0.6700969219207764,1.0
11890000,3.0050006,125.8252427184466,-0.48218662,-0.6609237853763172,-0.6609237853763172,1.0
11900000,3.0078104,99.96969696969697,-0.4694861,-0.5771858613900464,-0.5771858613900464,1.0
11910000,2.992188,63.03225806451613,-0.47946846,-0.549941131184178,-0.549941131184178,1.0
11920000,3.018573,80.78632478632478,-0.4653281,-0.5100792388794786,-0.5100792388794786,1.0
11930000,3.0344794,133.92857142857142,-0.44248456,-0.46551449748053064,-0.46551449748053064,1.0
11940000,3.0039399,113.83908045977012,-0.49494743,-0.7055551132017915,-0.7055551132017915,1.0
11950000,3.0271122,87.16666666666667,-0.49779096,-0.644438613759409,-0.644438613759409,1.0
11960000,2.9774532,108.66386554621849,-0.47540593,-0.5807739486213491,-0.5807739486213491,1.0
11970000,2.9771523,87.36486486486487,-0.49500635,-0.6026902057834573,-0.6026902057834573,1.0
11980000,3.0379279,105.47297297297297,-0.47041178,-0.5427013579252604,-0.5427013579252604,1.0
11990000,2.9992373,84.02105263157895,-0.45474705,-0.5798342096178155,-0.5798342096178155,1.0
12000000,3.015123,93.4952380952381,-0.46976689,-0.6197838090714954,-0.6197838090714954,1.0
12010000,2.9766772,77.9,-0.50857466,-0.7009660733597619,-0.7009660733597619,1.0
12020000,2.9956937,75.51908396946565,-0.47334772,-0.5129629805797838,-0.5129629805797838,1.0
12030000,2.9796884,92.1304347826087,-0.47559777,-0.6529956520467565,-0.6529956520467565,1.0
12040000,2.9634829,51.38461538461539,-0.5145566,-0.7186602560373453,-0.7186602560373453,1.0
12050000,2.9902747,74.9327731092437,-0.47115737,-0.5139058843380263,-0.5139058843380263,1.0
12060000,2.9637806,86.73722627737226,-0.49391603,-0.642987956095786,-0.642987956095786,1.0
12070000,2.9883437,71.875,-0.49872696,-0.662806984694565,-0.662806984694565,1.0
12080000,3.003021,93.48421052631579,-0.47274292,-0.5386263163466203,-0.5386263163466203,1.0
12090000,2.989188,59.37777777777778,-0.47924572,-0.5716859247949388,-0.5716859247949388,1.0
12100000,2.9860885,101.9469696969697,-0.48352385,-0.5875421036454967,-0.5875421036454967,1.0
12110000,2.9721105,76.50375939849624,-0.4985601,-0.7430094697258689,-0.7430094697258689,1.0
12120000,2.9351244,57.99411764705882,-0.49815395,-0.6248647069229799,-0.6248647069229799,1.0
12130000,2.998777,65.68333333333334,-0.48573336,-0.6207685953329417,-0.6207685953329417,1.0
12140000,3.041256,82.17857142857143,-0.50192887,-0.7569024388383074,-0.7569024388383074,1.0
12150000,3.0105815,80.88888888888889,-0.48182875,-0.5852861351305896,-0.5852861351305896,1.0
12160000,3.0252025,125.5754716981132,-0.50598437,-0.6863185700916109,-0.6863185700916109,1.0
12170000,2.9829502,112.22689075630252,-0.45902368,-0.5558718503022394,-0.5558718503022394,1.0
12180000,2.9703896,68.88194444444444,-0.50304353,-0.6677211796243986,-0.6677211796243986,1.0
12190000,2.9675386,69.42957746478874,-0.4909797,-0.6770151412822831,-0.6770151412822831,1.0
12200000,2.9391823,50.275449101796404,-0.46841595,-0.584191369158881,-0.584191369158881,1.0
12210000,2.967125,86.3969465648855,-0.460541,-0.5703134614687699,-0.5703134614687699,1.0
12220000,2.9828804,61.13194444444444,-0.47459748,-0.6257854166130224,-0.6257854166130224,1.0
