Steps,Policy/Entropy,Environment/Lesson,Policy/Extrinsic Value Estimate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
590000,3.2901757,0.0,0.019589461,2797.5,0.06729140877723694,0.06729140877723694,1.0
600000,3.2899778,0.0,0.017448885,1592.5,0.16734638214111328,0.16734638214111328,1.0
610000,3.2902052,0.0,0.018103058,2842.6666666666665,0.13156375288963318,0.13156375288963318,1.0
620000,3.290245,0.0,0.017835695,2526.8,-0.2,-0.2,1.0
630000,3.2900467,0.0,0.01999599,2726.5,-0.3333333333333333,-0.3333333333333333,1.0
640000,3.290027,0.0,0.019301932,2444.25,-0.4,-0.4,1.0
650000,3.2903032,0.0,0.017375253,2763.5,-0.3333333333333333,-0.3333333333333333,1.0
660000,3.2902727,0.0,0.019488025,2097.8,-0.0741877794265747,-0.0741877794265747,1.0
670000,3.290121,0.0,0.017665135,1726.75,0.13921257257461547,0.13921257257461547,1.0
680000,3.2903676,0.0,0.020407546,2999.0,0.0,0.0,1.0
690000,3.289892,0.0,0.021729285,2592.25,0.10849192142486572,0.10849192142486572,1.0
700000,3.2902308,0.0,0.017769838,2999.0,0.0,0.0,1.0
710000,3.2899277,0.0,0.018184824,2999.0,0.0,0.0,1.0
720000,3.290413,0.0,0.017897215,2564.0,0.10872173309326172,0.10872173309326172,1.0
730000,3.2900476,0.0,0.018443517,2999.0,0.0,0.0,1.0
740000,3.289911,0.0,0.019174358,2999.0,0.0,0.0,1.0
750000,3.289804,0.0,0.020602833,2261.5,0.1966399908065796,0.1966399908065796,1.0
760000,3.290147,0.0,0.020469852,2999.0,0.0,0.0,1.0
770000,3.2897375,0.0,0.020995736,2856.25,-0.25,-0.25,1.0
780000,3.2904003,0.0,0.01857155,2999.0,0.0,0.0,1.0
790000,3.2901518,0.0,0.02250781,2476.25,-0.5,-0.5,1.0
800000,3.2903342,0.0,0.020046022,2579.8,-0.25,-0.25,1.0
810000,3.2899365,0.0,0.019445468,2999.0,0.0,0.0,1.0
820000,3.2904365,0.0,0.018281298,1364.1666666666667,0.2506757974624634,0.2506757974624634,1.0
830000,3.290411,0.0,0.017748173,2489.0,-0.6,-0.6,1.0
840000,3.29014,0.0,0.018569445,2066.0,0.11126277844111125,0.11126277844111125,1.0
850000,3.2901301,0.0,0.019275645,2943.6666666666665,0.027791738510131836,0.027791738510131836,1.0
860000,3.290161,0.0,0.015990257,2999.0,0.0,0.0,1.0
870000,3.2902071,0.0,0.020695362,2471.0,0.1759730577468872,0.1759730577468872,1.0
880000,3.2902818,0.0,0.021014804,2401.8,0.19910666942596436,0.19910666942596436,1.0
890000,3.290194,0.0,0.02024072,2999.0,0.0,0.0,1.0
900000,3.2902977,0.0,0.015672643,2559.25,0.1465817540884018,0.1465817540884018,1.0
910000,3.2900984,0.0,0.017285328,2999.0,0.0,0.0,1.0
920000,3.2901444,0.0,0.01928055,2999.0,0.0,0.0,1.0
930000,3.290167,0.0,0.022540968,2999.0,0.0,0.0,1.0
940000,3.2901623,0.0,0.021305073,2999.0,0.0,0.0,1.0
950000,3.2896833,0.0,0.018651593,2483.2,0.17191965579986573,0.17191965579986573,1.0
960000,3.2899504,0.0,0.017102603,2999.0,0.0,0.0,1.0
970000,3.2899714,0.0,0.016248554,2450.0,0.182991623878479,0.182991623878479,1.0
980000,3.2899358,0.0,0.0167588,2740.0,0.06907842159271241,0.06907842159271241,1.0
990000,3.2899377,0.0,0.021635516,2331.75,0.22241637110710144,0.22241637110710144,1.0
1000000,3.2898142,0.0,0.017572407,2864.25,0.044999152421951294,0.044999152421951294,1.0
1010000,3.290094,0.0,0.020018948,2900.3333333333335,0.04944908618927002,0.04944908618927002,1.0
1020000,3.290184,0.0,0.01853919,2260.25,0.19703965187072753,0.19703965187072753,1.0
1030000,3.279381,0.0,0.019015135,2669.0,0.0,0.0,1.0
1040000,3.2768865,0.0,0.022586714,None,0.1979866623878479,0.1979866623878479,1.0
1050000,3.2762704,0.0,0.02217456,2999.0,0.0,0.0,1.0
1060000,3.2754917,0.0,0.022583,2291.25,-0.17008999983469644,-0.17008999983469644,1.0
1070000,3.2748735,0.0,0.022457492,2999.0,0.0,0.0,1.0
1080000,3.275891,0.0,0.022299841,2226.3333333333335,0.257521112759908,0.257521112759908,1.0
1090000,3.2745056,0.0,0.021674015,2999.0,0.0,0.0,1.0
1100000,3.2751744,0.0,0.023963818,2999.0,0.0,0.0,1.0
1110000,3.2752557,0.0,0.022438705,2999.0,0.0,0.0,1.0
1120000,3.276445,0.0,0.021697916,2999.0,0.0,0.0,1.0
1130000,3.2751343,0.0,0.021238875,2058.6666666666665,-0.012896488110224405,-0.012896488110224405,1.0
1140000,3.2738163,0.0,0.021152379,1661.6,0.3511712998151779,0.3511712998151779,1.0
1150000,3.2736025,0.0,0.022029527,2999.0,0.2748881181081136,0.2748881181081136,1.0
1160000,3.2756672,0.0,0.022414595,2800.0,0.049780428409576416,0.049780428409576416,1.0
1170000,3.2744296,0.0,0.022791859,2999.0,0.0,0.0,1.0
1180000,3.2748706,0.0,0.022230953,2026.0,0.14515531063079834,0.14515531063079834,1.0
1190000,3.2755442,0.0,0.021353152,2999.0,0.0,0.0,1.0
1200000,3.275932,0.0,0.021615725,2999.0,0.0,0.0,1.0
1210000,3.2754192,0.0,0.022418926,2248.0,0.25033215681711835,0.25033215681711835,1.0
1220000,3.275571,0.0,0.02224138,2999.0,0.0,0.0,1.0
1230000,3.2755,0.0,0.019796582,2617.8,-0.4,-0.4,1.0
1240000,3.2751162,0.0,0.023001319,2999.0,0.0,0.0,1.0
1250000,3.274628,0.0,0.023241697,2264.75,0.19580000638961792,0.19580000638961792,1.0
1260000,3.2755456,0.0,0.023429858,2659.5,0.11316981911659241,0.11316981911659241,1.0
1270000,3.27442,0.0,0.020902406,2567.4,0.17984898388385773,0.17984898388385773,1.0
1280000,3.273791,0.0,0.023892494,2121.0,0.2927369624376297,0.2927369624376297,1.0
1290000,3.2750099,0.0,0.023856008,2348.5,0.21684961020946503,0.21684961020946503,1.0
1300000,3.2740595,0.0,0.023620814,2999.0,0.0,0.0,1.0
1310000,3.275138,0.0,0.02310593,2999.0,0.0,0.0,1.0
1320000,3.2744522,0.0,0.022677783,2999.0,0.0,0.0,1.0
1330000,3.274855,0.0,0.021203015,2999.0,0.0,0.0,1.0
1340000,3.2753694,0.0,0.023084486,2573.25,-0.3333333333333333,-0.3333333333333333,1.0
1350000,3.2740445,0.0,0.020435391,2249.0,0.19993057250976562,0.19993057250976562,1.0
1360000,3.2754536,0.0,0.023573104,2386.0,0.2043660581111908,0.2043660581111908,1.0
1370000,3.274655,0.0,0.022037553,2570.5,-0.25,-0.25,1.0
1380000,3.273517,0.0,0.02229786,2350.4,-0.1950884461402893,-0.1950884461402893,1.0
1390000,3.2742383,0.0,0.023232078,2474.3333333333335,-0.25,-0.25,1.0
1400000,3.275149,0.0,0.02057274,2419.0,0.19333335161209106,0.19333335161209106,1.0
1410000,3.2763321,0.0,0.020392409,2689.25,0.0,0.0,1.0
1420000,3.275352,0.0,0.022365075,2298.0,-0.07475109398365021,-0.07475109398365021,1.0
1430000,3.2756846,0.0,0.021868624,2250.25,0.24962660670280457,0.24962660670280457,1.0
1440000,3.275084,0.0,0.02350615,2999.0,0.0,0.0,1.0
1450000,3.2748299,0.0,0.022740211,2999.0,0.0,0.0,1.0
1460000,3.274649,0.0,0.022047978,1942.75,0.352097824215889,0.352097824215889,1.0
1470000,3.2737586,0.0,0.02265084,2748.6,0.0,0.0,1.0
1480000,3.2747889,0.0,0.024216322,2827.3333333333335,0.1391425927480062,0.1391425927480062,1.0
1490000,3.2752466,0.0,0.022611998,1973.6666666666667,-0.030817687511444092,-0.030817687511444092,1.0
1500000,3.2743409,0.0,0.023539044,2105.6666666666665,0.2977995276451111,0.2977995276451111,1.0
1510000,3.2732491,0.0,0.022146443,2999.0,0.0,0.0,1.0
1520000,3.2740808,0.0,0.019957172,1931.1666666666667,0.046835372845331825,0.046835372845331825,1.0
1530000,3.274858,0.0,0.022163888,2445.6666666666665,0.27662989497184753,0.27662989497184753,1.0
1540000,3.2621257,0.0,0.021533009,2485.4545454545455,0.17101550102233887,0.17101550102233887,1.0
1550000,3.2601068,0.0,0.020192392,None,-0.04302725791931152,-0.04302725791931152,1.0
1560000,3.2579837,0.0,0.023873826,2999.0,0.0,0.0,1.0
1570000,3.2538233,0.0,0.02330278,2999.0,0.0,0.0,1.0
1580000,3.2537367,0.0,0.024034461,2014.5,0.3281444509824117,0.3281444509824117,1.0
1590000,3.257557,0.0,0.020697283,2999.0,0.0,0.0,1.0
1600000,3.2552779,0.0,0.022154741,1877.4,0.37387982606887815,0.37387982606887815,1.0
1610000,3.2546349,0.0,0.022470288,2084.4,-0.01574459671974182,-0.01574459671974182,1.0
1620000,3.2529988,0.0,0.024592394,2151.2,0.28271232843399047,0.28271232843399047,1.0
1630000,3.2533062,0.0,0.023855299,2999.0,0.0,0.0,1.0
1640000,3.2542207,0.0,0.024096452,2999.0,0.0,0.0,1.0
1650000,3.2562006,0.0,0.02227444,2019.3333333333333,0.3264666795730591,0.3264666795730591,1.0
1660000,3.253614,0.0,0.024115164,2999.0,0.0,0.0,1.0
1670000,3.2549126,0.0,0.022103956,2149.1666666666665,0.2832437256971995,0.2832437256971995,1.0
1680000,3.260041,0.0,0.023110827,1522.7142857142858,0.3116932681628636,0.3116932681628636,1.0
1690000,3.2544522,0.0,0.022448879,2243.0,0.25207410752773285,0.25207410752773285,1.0
1700000,3.255163,0.0,0.022944305,2999.0,0.0,0.0,1.0
1710000,3.2544668,0.0,0.023759736,2466.3333333333335,0.13311485946178436,0.13311485946178436,1.0
