Steps,Policy/Entropy,Environment/Lesson,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
4120000,3.2426736,0.0,None,0.021382896,0.37030716240406036,0.37030716240406036,1.0
4130000,3.2475898,0.0,3999.0,0.020677283,0.0,0.0,1.0
4140000,3.2426503,0.0,3655.3333333333335,0.021231173,0.06440825760364532,0.06440825760364532,1.0
4150000,3.2424114,0.0,2382.25,0.021155247,0.40416599810123444,0.40416599810123444,1.0
4160000,3.2442944,0.0,3999.0,0.020784836,0.0,0.0,1.0
4170000,3.244785,0.0,3999.0,0.021224175,0.0,0.0,1.0
4180000,3.2429466,0.0,3694.0,0.021143962,0.05080519119898478,0.05080519119898478,1.0
4190000,3.241542,0.0,3999.0,0.020921301,0.0,0.0,1.0
4200000,3.243496,0.0,3684.0,0.021642322,0.07873320579528809,0.07873320579528809,1.0
4210000,3.2441046,0.0,3999.0,0.021099735,0.0,0.0,1.0
4220000,3.242774,0.0,3999.0,0.021232497,0.0,0.0,1.0
4230000,3.243887,0.0,3843.6666666666665,0.021381224,0.02906489372253418,0.02906489372253418,1.0
4240000,3.2456267,0.0,3747.6666666666665,0.020719212,0.09418576955795288,0.09418576955795288,1.0
4250000,3.245169,0.0,2092.0,0.023534257,-0.5,-0.5,1.0
4260000,3.2437844,0.0,2726.6,0.021140197,0.3181213617324829,0.3181213617324829,1.0
4270000,3.2441015,0.0,2874.0,0.020854548,0.17945984999338785,0.17945984999338785,1.0
4280000,3.243671,0.0,3183.5,0.021150544,0.2804787278175354,0.2804787278175354,1.0
4290000,3.245154,0.0,2076.0,0.02104745,0.48073001702626544,0.48073001702626544,1.0
4300000,3.2443864,0.0,3331.3333333333335,0.021683322,0.0,0.0,1.0
4310000,3.240838,0.0,3837.3333333333335,0.021292962,0.15547093749046326,0.15547093749046326,1.0
4320000,3.2443185,0.0,2845.75,0.021670034,-0.03725707530975342,-0.03725707530975342,1.0
4330000,3.243269,0.0,3078.0,0.021282814,0.2302333414554596,0.2302333414554596,1.0
4340000,3.2444918,0.0,3999.0,0.0209638,0.0,0.0,1.0
4350000,3.2445388,0.0,2362.0,0.020730501,0.4092617332935333,0.4092617332935333,1.0
4360000,3.242515,0.0,3386.0,0.020840883,0.12259838581085206,0.12259838581085206,1.0
4370000,3.2452714,0.0,None,0.021394663,None,None,1.0
4380000,3.2422621,0.0,3328.5,0.021691922,0.16762536764144897,0.16762536764144897,1.0
4390000,3.2447667,0.0,3999.0,0.020957166,0.0,0.0,1.0
4400000,3.2445867,0.0,2191.5,0.021499323,0.36147968769073485,0.36147968769073485,1.0
4410000,3.2415814,0.0,2772.0,0.021738693,0.3067110776901245,0.3067110776901245,1.0
4420000,3.2427382,0.0,2465.5,0.021306764,-0.05878432095050812,-0.05878432095050812,1.0
4430000,3.2439785,0.0,2978.8,0.021780277,0.2550364851951599,0.2550364851951599,1.0
4440000,3.2435586,0.0,2398.5,0.02150042,0.4001750349998474,0.4001750349998474,1.0
4450000,3.2427945,0.0,3312.5,0.021568079,0.1715986132621765,0.1715986132621765,1.0
4460000,3.2424264,0.0,3587.75,0.021272393,-0.25,-0.25,1.0
4470000,3.242181,0.0,2536.5,0.022953168,0.365593284368515,0.365593284368515,1.0
4480000,3.244678,0.0,2103.75,0.021745095,0.4738213121891022,0.4738213121891022,1.0
4490000,3.2443614,0.0,3999.0,0.021146595,0.0,0.0,1.0
4500000,3.244049,0.0,2733.6666666666665,0.021285431,0.3162664572397868,0.3162664572397868,1.0
4510000,3.2436543,0.0,3999.0,0.020792115,0.0,0.0,1.0
4520000,3.2423084,0.0,3999.0,0.021081235,0.0,0.0,1.0
4530000,3.2426956,0.0,3999.0,0.020826455,0.0,0.0,1.0
4540000,3.2452986,0.0,2997.0,0.021062318,0.25051170587539673,0.25051170587539673,1.0
4550000,3.245927,0.0,3612.0,0.021019902,0.0,0.0,1.0
4560000,3.242308,0.0,2872.0,0.02180793,0.30276362895965575,0.30276362895965575,1.0
4570000,3.2428265,0.0,2949.6666666666665,0.021765238,0.2623036901156108,0.2623036901156108,1.0
4580000,3.242569,0.0,3457.0,0.022029191,0.13541275262832642,0.13541275262832642,1.0
4590000,3.2439065,0.0,2630.4,0.022036076,0.34215039014816284,0.34215039014816284,1.0
4600000,3.2426255,0.0,2922.3333333333335,0.021216255,0.4037785530090332,0.4037785530090332,1.0
4610000,3.2409747,0.0,3116.3333333333335,0.021928983,0.16542258858680725,0.16542258858680725,1.0
4620000,3.2418451,0.0,3544.0,0.020244576,0.13305217027664185,0.13305217027664185,1.0
4630000,3.2391872,0.0,None,0.019869814,0.0,0.0,1.0
4640000,3.2357013,0.0,3785.5,0.019804593,0.13006510337193808,0.13006510337193808,1.0
4650000,3.238289,0.0,3470.0,0.019192923,0.19825303554534912,0.19825303554534912,1.0
4660000,3.2361915,0.0,2929.5,0.018709145,0.21383081674575805,0.21383081674575805,1.0
4670000,3.2369075,0.0,2754.0,0.019665781,0.31124675273895264,0.31124675273895264,1.0
4680000,3.2355142,0.0,2924.0,0.019602122,0.33596548438072205,0.33596548438072205,1.0
4690000,3.233178,0.0,2772.0,0.018623244,-0.07437797387440999,-0.07437797387440999,1.0
4700000,3.2379405,0.0,None,0.01896165,None,None,1.0
4710000,3.2368505,0.0,3999.0,0.019074041,0.0,0.0,1.0
4720000,3.2373753,0.0,3973.6666666666665,0.01934085,0.006314476331075032,0.006314476331075032,1.0
4730000,3.237611,0.0,3999.0,0.01893283,0.0,0.0,1.0
4740000,3.2379909,0.0,3999.0,0.01905694,0.0,0.0,1.0
4750000,3.2356958,0.0,3089.0,0.01939626,0.22746218740940094,0.22746218740940094,1.0
4760000,3.236383,0.0,3485.3333333333335,0.01963264,-0.2,-0.2,1.0
